timestamp,src_ip,bytes_sent,duration_seconds,failed_login_attempts,hour_of_day,label,is_attack
2026-03-12 09:35:00,10.237.183.146,102195.71303603431,245.98022955620343,0,9,normal,False
2026-03-12 04:10:00,10.2.232.75,15458.258663861763,34.76911451920408,1,4,normal,False
2026-03-12 10:05:00,10.27.120.153,4388.4013102929275,13.713741401800624,0,10,normal,False
2026-03-12 20:07:00,10.244.233.180,6192.366041448846,21.527506046654096,0,20,normal,False
2026-03-12 06:38:00,10.195.116.57,5384.31104412892,12.067128467916652,0,6,normal,False
2026-03-12 15:22:00,10.224.210.140,13074.122221787045,26.228613059815142,0,15,normal,False
2026-03-12 11:54:00,10.112.195.212,1736.8798009838297,5.816359205340029,0,11,normal,False
2026-03-12 09:42:00,10.123.143.195,11215.105968069587,27.755810016314555,0,9,normal,False
2026-03-12 14:45:00,10.193.75.183,5636.849808292804,10.614678815244279,0,14,normal,False
2026-03-12 11:49:00,10.168.188.73,3025.670410276633,5.734770444608156,0,11,normal,False
2026-03-12 16:15:00,10.167.239.44,11781.42680260645,23.503220384536718,0,16,normal,False
2026-03-12 14:15:00,10.22.68.158,26232.858468823066,73.64310755985957,0,14,normal,False
2026-03-12 07:29:00,10.205.141.202,17440.050574360233,33.18638361389144,0,7,normal,False
2026-03-12 15:34:00,10.82.81.213,19786.289084600357,47.83933500776554,0,15,normal,False
2026-03-12 05:01:00,10.72.247.1,729.8307072340958,1.0,0,5,normal,False
2026-03-12 15:44:00,10.48.226.7,55543.31678117781,154.42408754795727,0,15,normal,False
2026-03-12 15:54:00,10.10.181.218,703.6158826934442,1.8363980152619996,0,15,normal,False
2026-03-12 02:47:00,10.112.159.14,8731.78245730574,24.025015861696517,0,2,normal,False
2026-03-12 08:06:00,10.155.221.79,3991.3086821951943,13.834039797817725,0,8,normal,False
2026-03-12 18:13:00,10.129.192.179,8257.680790499891,18.339393243517446,0,18,normal,False
2026-03-12 03:11:00,10.235.210.200,10648.594435294293,27.637579073759234,0,3,normal,False
2026-03-12 16:09:00,10.75.254.161,2298.8712589020206,4.810914952541985,0,16,normal,False
2026-03-12 16:33:00,10.253.21.142,1928.0601691408572,3.862619188811073,0,16,normal,False
2026-03-12 07:26:00,10.117.44.181,12594.52242930841,27.784338656835786,0,7,normal,False
2026-03-12 09:52:00,10.178.122.155,9730.172130336086,26.180945216606997,0,9,normal,False
2026-03-12 06:21:00,10.234.135.56,8569.614569595924,21.72657228221517,1,6,normal,False
2026-03-12 17:24:00,10.169.224.80,7145.059168765659,14.319743629449109,0,17,normal,False
2026-03-12 08:56:00,10.244.140.109,365.60490177490004,1.644862903899547,0,8,normal,False
2026-03-12 06:48:00,10.214.225.162,328.9304422378159,1.6818105507241043,0,6,normal,False
2026-03-12 17:55:00,10.15.113.146,11874.68191369107,32.23891800263763,0,17,normal,False
2026-03-12 15:01:00,10.15.50.42,3274.5992739569488,9.181655690060346,1,15,normal,False
2026-03-12 01:58:00,10.119.44.79,6508.859619213163,14.463049494117882,0,1,normal,False
2026-03-12 00:40:00,10.250.87.217,1762.016727397344,2.250248043206104,0,0,normal,False
2026-03-12 16:39:00,10.121.151.159,9719.01851897028,27.41486365529831,1,16,normal,False
2026-03-12 08:32:00,10.46.85.64,10604.178586907698,28.112618005691512,0,8,normal,False
2026-03-12 09:07:00,10.30.217.239,3357.755037823541,9.069662949694909,0,9,normal,False
2026-03-12 16:27:00,10.88.175.78,3759.387477681523,10.16542800760647,0,16,normal,False
2026-03-12 17:59:00,10.182.125.49,2081.28923314712,3.9512710266546316,0,17,normal,False
2026-03-12 10:34:00,10.233.245.98,2233.265669942764,5.269820750545304,0,10,normal,False
2026-03-12 10:11:00,10.253.96.140,331.9360693057365,2.284000247010246,0,10,normal,False
2026-03-12 17:49:00,10.56.249.190,2793.6717858960174,9.182036011114958,0,17,normal,False
2026-03-12 18:11:00,10.174.255.112,45216.659726840626,119.12284471223532,0,18,normal,False
2026-03-12 05:52:00,10.210.228.175,3523.703708582207,10.874640617380363,0,5,normal,False
2026-03-12 17:02:00,10.153.37.149,7859.956071404607,19.486962891051792,0,17,normal,False
2026-03-12 07:43:00,10.133.73.197,159.38978583856286,1.0,0,7,normal,False
2026-03-12 17:07:00,10.9.132.206,6401.27580022314,13.456978158863132,0,17,normal,False
2026-03-12 00:50:00,10.172.28.157,7521.7342578011485,16.694527717323787,0,0,normal,False
2026-03-12 09:42:00,10.34.91.135,3771.2773878101634,10.65969317332303,0,9,normal,False
2026-03-12 06:39:00,10.136.246.19,5904.876540297957,14.489604148898989,0,6,normal,False
2026-03-12 05:10:00,10.145.31.187,3889.6359156581625,8.933998007181833,0,5,normal,False
2026-03-12 08:52:00,10.190.159.202,1637.5959328282559,5.251784788195733,0,8,normal,False
2026-03-12 22:29:00,10.243.187.19,1410.5817356286918,2.609402140875072,0,22,normal,False
2026-03-12 09:32:00,10.226.60.235,1627.3778613411118,4.077394007669368,0,9,normal,False
2026-03-12 22:01:00,10.237.129.149,1971.2546145776262,4.873500694374747,0,22,normal,False
2026-03-12 14:30:00,10.181.149.93,2432.5138507585057,7.759782888010143,0,14,normal,False
2026-03-12 15:39:00,10.39.48.39,1510.1353352609806,4.153934517149796,0,15,normal,False
2026-03-12 16:03:00,10.228.156.32,3277.8723483860413,7.656069783031026,0,16,normal,False
2026-03-12 12:27:00,10.70.131.219,80.0,1.0,0,12,normal,False
2026-03-12 21:08:00,10.188.117.122,3274.2663888548122,7.069605468023278,0,21,normal,False
2026-03-12 09:21:00,10.14.140.117,3629.052454648527,8.52187631283476,0,9,normal,False
2026-03-12 09:40:00,10.9.17.135,11033.490552097213,26.43470580076474,0,9,normal,False
2026-03-12 21:13:00,10.226.176.58,839.8196048360654,2.3030631303375793,0,21,normal,False
2026-03-12 18:38:00,10.133.215.131,6759.610664914163,16.27219374633386,0,18,normal,False
2026-03-12 14:27:00,10.5.149.43,1496.9024538704882,3.63395133864641,0,14,normal,False
2026-03-12 09:01:00,10.130.2.78,12734.232999863456,40.46163944325314,0,9,normal,False
2026-03-12 17:28:00,10.129.203.227,6735.361589695388,17.86725654190235,0,17,normal,False
2026-03-12 04:37:00,10.216.6.207,24003.861744134643,52.976126657265645,0,4,normal,False
2026-03-12 14:51:00,10.190.22.79,9647.594959619677,25.82740796183039,0,14,normal,False
2026-03-12 12:53:00,10.104.168.167,1509.9736621690183,5.340185903244919,0,12,normal,False
2026-03-12 10:13:00,10.154.154.138,5771.509242590261,12.022342519968198,0,10,normal,False
2026-03-12 14:08:00,10.247.6.145,1179.9835924623028,2.3514279731794097,0,14,normal,False
2026-03-12 19:18:00,10.130.110.184,5471.959720694545,15.184508062149655,0,19,normal,False
2026-03-12 01:00:00,10.244.73.133,6617.017583826811,18.134357258208382,0,1,normal,False
2026-03-12 15:04:00,10.177.185.44,6887.6432536632055,13.161302595363868,0,15,normal,False
2026-03-12 05:37:00,10.157.201.184,82512.54926334124,159.18920767661075,0,5,normal,False
2026-03-12 14:11:00,10.177.218.238,2576.9103849971857,5.836220058127499,0,14,normal,False
2026-03-12 15:46:00,10.6.182.253,6880.169350901751,14.059284590450726,0,15,normal,False
2026-03-12 22:41:00,10.223.17.209,1243.5416203442635,3.3279983856379842,0,22,normal,False
2026-03-12 08:35:00,10.209.189.4,3908.149682610272,11.830132381958038,0,8,normal,False
2026-03-12 11:45:00,10.162.39.53,5076.6944510683015,12.87883031815231,0,11,normal,False
2026-03-12 03:57:00,10.23.231.102,5862.214394068893,15.781468505577841,0,3,normal,False
2026-03-12 01:34:00,10.228.156.1,710.849077820598,1.0,0,1,normal,False
2026-03-12 20:32:00,10.231.16.41,390.49259794099794,1.0,0,20,normal,False
2026-03-12 11:29:00,10.41.92.145,1973.7184648422838,4.950476400255336,0,11,normal,False
2026-03-12 11:09:00,10.230.171.68,11375.790959487484,28.61609261497359,0,11,normal,False
2026-03-12 16:22:00,10.247.225.102,1349.898823364417,3.6142201817577213,0,16,normal,False
2026-03-12 11:44:00,10.54.199.101,4023.525734561922,7.8199382798372765,0,11,normal,False
2026-03-12 06:57:00,10.166.133.234,13781.79671436872,29.446207444467927,0,6,normal,False
2026-03-12 22:03:00,10.174.142.95,1441.1332024034803,3.121897278042064,0,22,normal,False
2026-03-12 16:45:00,10.153.146.229,1949.2810026539573,3.9099457111755487,1,16,normal,False
2026-03-12 14:48:00,10.45.201.170,1275.0927547007507,2.520270499015608,0,14,normal,False
2026-03-12 19:56:00,10.80.137.2,2778.348041271116,5.976207003636411,0,19,normal,False
2026-03-12 11:55:00,10.124.38.2,882.468335642052,1.7124724823796011,0,11,normal,False
2026-03-12 04:08:00,10.62.103.12,5345.936683895717,11.843619992583365,0,4,normal,False
2026-03-12 09:30:00,10.15.166.129,6931.219312241572,17.912485813822578,0,9,normal,False
2026-03-12 22:55:00,10.215.174.215,5795.685107476467,14.083578434049482,0,22,normal,False
2026-03-12 15:38:00,10.55.46.80,7410.614504128219,22.170994855905345,0,15,normal,False
2026-03-12 06:04:00,10.215.190.140,63634.460801316316,141.91789070217732,0,6,normal,False
2026-03-12 09:33:00,10.196.184.106,27460.845520905772,55.814614699550965,0,9,normal,False
2026-03-12 10:29:00,10.234.174.46,541.6179674656283,1.0,0,10,normal,False
2026-03-12 04:02:00,10.117.136.246,10110.35536960882,25.07915000700553,0,4,normal,False
2026-03-12 11:12:00,10.36.137.81,545.4123115032753,1.0,1,11,normal,False
2026-03-12 16:14:00,10.192.247.226,15387.74154089662,34.32696922885377,0,16,normal,False
2026-03-12 11:14:00,10.211.148.11,8389.724672642082,16.079461987898824,0,11,normal,False
2026-03-12 15:19:00,10.124.223.48,647.1126942705487,1.0,0,15,normal,False
2026-03-12 11:58:00,10.94.34.49,1508.7237757451383,2.223071388146473,0,11,normal,False
2026-03-12 08:35:00,10.166.185.200,9968.803766847745,23.851111294846973,0,8,normal,False
2026-03-12 14:39:00,10.122.1.81,11620.175775953789,28.775389351512874,0,14,normal,False
2026-03-12 20:35:00,10.123.60.198,7503.463099333036,17.984172696147628,0,20,normal,False
2026-03-12 03:54:00,10.234.151.82,2281.8664210663737,6.990704586922324,0,3,normal,False
2026-03-12 15:08:00,10.188.206.157,82322.37805068099,245.84307717856856,0,15,normal,False
2026-03-12 12:30:00,10.65.72.159,77986.44805633757,224.53540243771414,0,12,normal,False
2026-03-12 19:59:00,10.64.143.235,16622.807623002795,29.71379406363636,0,19,normal,False
2026-03-12 08:08:00,10.18.46.130,456.3213665768633,1.208268158685994,0,8,normal,False
2026-03-12 07:35:00,10.154.72.72,12753.5497341119,24.39306420568095,0,7,normal,False
2026-03-12 08:46:00,10.185.51.76,416.3366568048514,1.5374548933384942,0,8,normal,False
2026-03-12 17:57:00,10.170.137.191,9340.096783928264,22.54763551743905,0,17,normal,False
2026-03-12 07:13:00,10.238.87.18,9141.57148545011,23.485840528909677,0,7,normal,False
2026-03-12 15:19:00,10.252.231.247,10521.256976027918,24.33109173761056,0,15,normal,False
2026-03-12 20:17:00,10.167.192.183,11765.402846477871,33.99800886063505,0,20,normal,False
2026-03-12 10:23:00,10.136.147.157,11909.979581103851,29.993549462575572,0,10,normal,False
2026-03-12 14:43:00,10.164.166.28,15053.942243297955,36.976679194014395,0,14,normal,False
2026-03-12 06:36:00,10.250.0.111,9687.137595543116,25.857741015318062,0,6,normal,False
2026-03-12 17:31:00,10.40.41.112,603.3064860897413,1.0,0,17,normal,False
2026-03-12 10:59:00,10.51.63.47,3772.0293843547006,8.748331439147657,0,10,normal,False
2026-03-12 10:48:00,10.20.147.93,4422.896791510994,11.54812077629521,0,10,normal,False
2026-03-12 09:30:00,10.69.39.103,70944.99263733519,151.6497048332632,0,9,normal,False
2026-03-12 00:32:00,10.107.104.7,12320.285019720479,31.856452133155074,0,0,normal,False
2026-03-12 08:37:00,10.191.7.244,1982.9441596211682,3.2405714999169923,1,8,normal,False
2026-03-12 17:08:00,10.79.78.122,6700.808064159281,14.982349410592562,0,17,normal,False
2026-03-12 10:20:00,10.61.110.240,81249.64622580083,227.431731631692,0,10,normal,False
2026-03-12 15:17:00,10.136.186.57,6928.834624779975,16.433434093752492,0,15,normal,False
2026-03-12 12:11:00,10.251.201.177,4058.2402663570597,8.286240579823337,0,12,normal,False
2026-03-12 17:09:00,10.75.236.208,9004.0506905002,21.567304391404402,0,17,normal,False
2026-03-12 15:15:00,10.15.113.163,5747.500003319421,12.621750418918458,0,15,normal,False
2026-03-12 08:56:00,10.156.172.115,3165.405763607734,6.972233813399271,0,8,normal,False
2026-03-12 19:38:00,10.195.175.190,2475.9570838916975,5.203522744981045,0,19,normal,False
2026-03-12 18:54:00,10.10.243.105,12271.509904112077,31.26468602776927,0,18,normal,False
2026-03-12 06:18:00,10.46.17.35,9173.745401174705,20.109249497976432,0,6,normal,False
2026-03-12 17:13:00,10.32.75.91,5476.083163186481,14.97027855272782,0,17,normal,False
2026-03-12 11:11:00,10.179.226.64,3005.1783134908405,9.236427455009437,0,11,normal,False
2026-03-12 12:54:00,10.188.133.62,1572.897986919882,5.010760658041988,0,12,normal,False
2026-03-12 14:48:00,10.181.58.76,11545.051439106732,25.305259978609428,0,14,normal,False
2026-03-12 11:41:00,10.24.52.204,2940.6590884374227,5.980510447857814,0,11,normal,False
2026-03-12 19:58:00,10.56.172.212,158.4570906876583,1.0,0,19,normal,False
2026-03-12 10:55:00,10.56.80.153,21049.377803398274,55.03612177011958,0,10,normal,False
2026-03-12 15:22:00,10.253.73.82,1700.6256495901503,3.6447769060944757,0,15,normal,False
2026-03-12 14:45:00,10.190.98.203,6514.832839496315,14.314951856173847,0,14,normal,False
2026-03-12 08:07:00,10.40.158.198,13565.102059097444,30.9119532089372,0,8,normal,False
2026-03-12 17:25:00,10.169.87.115,4072.122049242981,11.869644920671195,0,17,normal,False
2026-03-12 09:25:00,10.189.220.189,3098.5036628231883,8.500435056596206,0,9,normal,False
2026-03-12 10:48:00,10.178.62.225,673.5230182787166,1.6641205824623109,0,10,normal,False
2026-03-12 06:50:00,10.46.152.184,1222.891163430148,3.1046194165115604,0,6,normal,False
2026-03-12 20:33:00,10.178.134.125,3370.9497933740504,7.884757306392893,0,20,normal,False
2026-03-12 09:28:00,10.62.191.69,4738.378277223796,12.223391374938853,0,9,normal,False
2026-03-12 09:01:00,10.173.182.107,13613.068555075513,30.040330599179743,0,9,normal,False
2026-03-12 11:48:00,10.43.178.189,605.3179605511248,1.4636925884420946,0,11,normal,False
2026-03-12 18:17:00,10.111.180.19,5102.720378511533,11.033831298551098,0,18,normal,False
2026-03-12 18:15:00,10.191.202.77,3475.247268085338,8.959274185522446,0,18,normal,False
2026-03-12 16:32:00,10.31.234.239,5838.522077897821,14.759008089208791,0,16,normal,False
2026-03-12 04:43:00,10.145.79.106,8950.104955127534,19.820350148940562,0,4,normal,False
2026-03-12 16:11:00,10.117.51.217,9248.463381296753,26.70800496704759,0,16,normal,False
2026-03-12 08:33:00,10.212.39.62,39084.024600301804,82.65446157293219,0,8,normal,False
2026-03-12 02:47:00,10.95.40.150,10663.945475994127,23.858592187148385,0,2,normal,False
2026-03-12 02:07:00,10.240.168.22,131.47501062130846,1.0,0,2,normal,False
2026-03-12 05:12:00,10.74.73.152,37184.9086270137,113.19866649473357,0,5,normal,False
2026-03-12 16:24:00,10.17.40.160,1280.0184126937106,2.9853394419091037,0,16,normal,False
2026-03-12 15:43:00,10.202.174.60,1083.7275559649484,2.9747570352135035,0,15,normal,False
2026-03-12 10:51:00,10.32.116.141,5419.048303751026,12.674904275042802,0,10,normal,False
2026-03-12 12:24:00,10.34.95.120,2422.846094101675,185.87796307741726,0,12,low_and_slow,True
2026-03-12 12:56:00,10.41.110.176,11145.868444712814,32.057779716967055,0,12,normal,False
2026-03-12 06:58:00,10.245.161.156,4032.574916292045,11.411239592590595,1,6,normal,False
2026-03-12 02:47:00,10.72.112.203,11786.008389512966,27.418994187558354,0,2,normal,False
2026-03-12 21:39:00,10.128.4.77,6708.4554345238585,15.73563254871457,0,21,normal,False
2026-03-12 06:38:00,10.100.85.94,5197.219806591496,12.461718539800223,0,6,normal,False
2026-03-12 12:46:00,10.145.225.20,3779.8930272725506,9.267659199520466,11,12,brute_force,True
2026-03-12 17:26:00,10.176.57.203,7820.531660329915,17.501449933497017,0,17,normal,False
2026-03-12 11:20:00,10.176.232.166,60035.01203507012,140.00472441342373,0,11,normal,False
2026-03-12 03:51:00,10.111.109.131,870.7001641480024,1.0,0,3,normal,False
2026-03-12 15:08:00,10.144.138.250,5704.915514201144,11.565368798559419,1,15,normal,False
2026-03-12 16:36:00,10.251.182.82,2908.068908112262,6.57174431764809,0,16,normal,False
2026-03-12 17:59:00,10.82.225.251,180.69818196467705,1.0,0,17,normal,False
2026-03-12 12:50:00,10.138.210.90,80.0,1.0053975403788573,0,12,normal,False
2026-03-12 08:01:00,10.39.170.2,8280.514000070194,17.76160403949394,0,8,normal,False
2026-03-12 12:17:00,10.138.187.205,17856.809176570026,46.707079535651026,0,12,normal,False
2026-03-12 08:19:00,10.213.198.171,4367.715905427062,9.87266989891281,0,8,normal,False
2026-03-12 08:09:00,10.196.202.169,3545.7791686942824,7.691680278151889,0,8,normal,False
2026-03-12 02:01:00,10.144.125.105,382.9340729604037,1.0,0,2,normal,False
2026-03-12 05:56:00,10.160.254.17,8335.050725472454,20.65636517636597,0,5,normal,False
2026-03-12 05:39:00,10.156.189.167,15278.899169062746,36.64071886797929,0,5,normal,False
2026-03-12 15:52:00,10.56.134.224,1303.3180702620948,2.5940188129291877,0,15,normal,False
2026-03-12 20:21:00,10.116.39.202,5582.073546836491,18.078085467344774,0,20,normal,False
2026-03-12 18:26:00,10.59.184.253,6721.85006457276,19.156997240583866,0,18,normal,False
2026-03-12 02:17:00,10.187.12.193,9988.04675062625,21.746396074141135,0,2,normal,False
2026-03-12 09:38:00,10.118.77.151,794.5205560171489,2.0427971417685367,0,9,normal,False
2026-03-12 03:00:00,10.96.252.166,10460.753538910441,28.26792600308171,0,3,normal,False
2026-03-12 00:20:00,10.226.35.148,728.1059240522579,1.0,0,0,normal,False
2026-03-12 08:54:00,10.228.0.206,440.88008846078037,1.0,0,8,normal,False
2026-03-12 20:38:00,10.197.81.134,4269.323827202429,12.357697714431488,0,20,normal,False
2026-03-12 06:38:00,10.231.111.5,6286.313505718629,12.08097302961931,1,6,normal,False
2026-03-12 09:21:00,10.152.94.136,8230.274020633455,17.706322400707688,1,9,normal,False
2026-03-12 04:29:00,10.75.168.165,5575.310621874134,13.191910548561168,0,4,normal,False
2026-03-12 04:43:00,10.179.92.166,915.8789287430219,2.7755050945621993,0,4,normal,False
2026-03-12 18:07:00,10.168.179.44,2574.279059972287,6.258538609110136,0,18,normal,False
2026-03-12 11:47:00,10.118.77.209,892.3983501049742,2.8089766629791884,0,11,normal,False
2026-03-12 08:35:00,10.206.197.201,394.3188521570397,1.0,0,8,normal,False
2026-03-12 17:44:00,10.75.209.98,2212.974945385038,4.480089654407217,0,17,normal,False
2026-03-12 06:28:00,10.221.222.169,3287.69157478195,5.49869159416077,0,6,normal,False
2026-03-12 16:19:00,10.136.121.132,5966.836586373264,17.587957498061208,0,16,normal,False
2026-03-12 21:36:00,10.180.103.253,16936.17095702464,46.247706055527594,0,21,normal,False
2026-03-12 10:41:00,10.79.251.67,4615.665308933392,10.97069495092586,0,10,normal,False
2026-03-12 12:01:00,10.86.45.222,720.5925416306181,2.212307945122867,0,12,normal,False
2026-03-12 03:50:00,10.180.206.79,11851.449388112374,26.89471822509202,0,3,normal,False
2026-03-12 10:07:00,10.25.27.248,6036.638443797185,15.856877685553224,0,10,normal,False
2026-03-12 04:59:00,10.23.50.34,2451.3744508904724,5.807752980731889,0,4,normal,False
2026-03-12 10:02:00,10.241.254.188,11278.982923481746,23.380198198743788,0,10,normal,False
2026-03-12 11:34:00,10.141.1.44,4970.834718360919,12.262958848055098,0,11,normal,False
2026-03-12 16:47:00,10.49.119.185,80.0,1.7124152857283808,0,16,normal,False
2026-03-12 16:22:00,10.29.246.86,6916.290504518942,17.507490510195932,0,16,normal,False
2026-03-12 07:28:00,10.75.235.184,11536.148121251674,27.86500627252638,0,7,normal,False
2026-03-12 10:24:00,10.215.222.18,16455.555712835492,39.27945550518039,0,10,normal,False
2026-03-12 17:32:00,10.97.152.117,7992.4392161633505,18.601433296545544,0,17,normal,False
2026-03-12 10:23:00,10.65.32.96,26993.812387989434,66.4700128309344,0,10,normal,False
2026-03-12 11:10:00,10.98.75.179,5234.013809153139,13.37527333122441,0,11,normal,False
2026-03-12 08:52:00,10.174.253.55,5738.544773169764,14.520289397912293,0,8,normal,False
2026-03-12 15:57:00,10.4.14.244,1149.764317752977,2.4019547614393266,0,15,normal,False
2026-03-12 16:31:00,10.137.248.188,14849.65691095613,48.22350047841083,0,16,normal,False
2026-03-12 10:38:00,10.16.36.148,23837.454856479744,62.3526300578768,0,10,normal,False
2026-03-12 20:07:00,10.98.162.17,61628.51246653784,203.71787900161638,0,20,normal,False
2026-03-12 11:13:00,10.75.142.217,4515.9545742029295,10.662935061135387,0,11,normal,False
2026-03-12 01:51:00,10.67.146.86,10660.049252997775,18.284909964215725,0,1,normal,False
2026-03-12 10:37:00,10.32.46.27,10222.551258004705,30.410076602361116,0,10,normal,False
2026-03-12 19:53:00,10.86.127.168,939.4331393411576,1.5633499919054383,0,19,normal,False
2026-03-12 10:07:00,10.31.85.42,2460.5480195848177,7.0021343788848736,0,10,normal,False
2026-03-12 15:33:00,10.148.15.56,1251.7754060112293,2.437084449715642,0,15,normal,False
2026-03-12 10:22:00,10.115.45.152,98097.7725332332,233.76053461826052,0,10,normal,False
2026-03-12 09:05:00,10.165.222.184,2554.902007262521,6.934710738909502,0,9,normal,False
2026-03-12 08:05:00,10.220.161.55,5698.573215922069,216.52205773772673,0,8,low_and_slow,True
2026-03-12 00:07:00,10.239.222.62,3902.1458551742166,8.868719718367792,0,0,normal,False
2026-03-12 16:30:00,10.116.19.124,2866.9993960886204,7.945081925652185,0,16,normal,False
2026-03-12 14:38:00,10.221.122.219,2077.125062217238,6.008647790183879,0,14,normal,False
2026-03-12 12:32:00,10.21.208.59,1661.3586106841376,5.838835188827888,0,12,normal,False
2026-03-12 00:30:00,10.195.14.114,31097.314009525537,79.65916111304966,0,0,normal,False
2026-03-12 03:09:00,10.174.218.212,14853.391077027703,41.20781575571244,0,3,normal,False
2026-03-12 15:21:00,10.242.204.150,10525.651078035478,23.543566042758354,0,15,normal,False
2026-03-12 10:53:00,10.96.119.32,5434.583910021527,13.168105384330687,1,10,normal,False
2026-03-12 20:43:00,10.250.54.251,7503.708004995454,17.87515971139348,0,20,normal,False
2026-03-12 17:16:00,10.47.105.30,795.4625466557276,1.0,0,17,normal,False
2026-03-12 01:18:00,10.62.196.13,477.1432891215791,1.0,0,1,normal,False
2026-03-12 07:41:00,10.30.26.132,11747.149939207959,29.489917878630475,0,7,normal,False
2026-03-12 19:28:00,10.81.255.164,5033.404059564392,14.141717712549047,0,19,normal,False
2026-03-12 16:41:00,10.210.40.175,4034.545933926709,8.99378002454534,0,16,normal,False
2026-03-12 14:02:00,10.60.48.88,3266.268254561418,8.228344501713861,0,14,normal,False
